,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,Chg,StockPrice,T,ImpliedVolatility (caluclated),Difference
10962,2/17/17,3/10/17,82.5,EA,Put,0.34,0.21872,-0.01,87.300003,0.057494867,0.224139874,-0.005419874
10965,2/17/17,3/10/17,84,EA,Put,0.54,0.21653,,87.300003,0.057494867,0.209142244,0.007387756
10968,2/17/17,3/10/17,85.5,EA,Put,0.95,0.20631,,87.300003,0.057494867,0.206912353,-0.000602353
10970,2/17/17,3/17/17,80,EA,Put,0.23,0.23091,-0.02,87.300003,0.076659822,0.236807651,-0.005897651
10972,2/17/17,3/17/17,85,EA,Put,1.05,0.21872,0.05,87.300003,0.076659822,0.210681693,0.008038307
10991,2/17/17,6/16/17,85,EA,Call,6.35,0.25365,-0.5,87.300003,0.325804244,0.257224263,-0.003574263
10994,2/17/17,6/16/17,92.5,EA,Call,2.92,0.24997,-0.28,87.300003,0.325804244,0.247065548,0.002904452
10999,2/17/17,6/16/17,87.5,EA,Put,5,0.24494,0.05,87.300003,0.325804244,0.250196263,-0.005256263
11000,2/17/17,6/16/17,90,EA,Put,6.3,0.24879,,87.300003,0.325804244,0.244046208,0.004743792
11001,2/17/17,6/16/17,92.5,EA,Put,8.8,0.29398,,87.300003,0.325804244,0.290654748,0.003325252
11006,2/17/17,9/15/17,87.5,EA,Call,6.5,0.24997,,87.300003,0.574948665,0.245591661,0.004378339
11009,2/17/17,9/15/17,95,EA,Call,3.89,0.24993,,87.300003,0.574948665,0.25422004,-0.00429004
11010,2/17/17,9/15/17,80,EA,Put,4.11,0.29601,,87.300003,0.574948665,0.288161995,0.007848005
11025,2/17/17,1/19/18,85,EA,Put,8.15,0.29211,0.2,87.300003,0.919917864,0.287776514,0.004333486
11028,2/17/17,1/19/18,92.5,EA,Put,13,0.30879,,87.300003,0.919917864,0.305343243,0.003446757
11030,2/17/17,1/18/19,80,EA,Call,15.7,0.24997,,87.300003,1.916495551,0.245124627,0.004845373
11036,2/17/17,1/18/19,82.5,EA,Put,14.4,0.37099,,87.300003,1.916495551,0.369390657,0.001599343
11044,2/17/17,4/21/17,45,EFII,Put,2.2,0.40864,,47.009998,0.1724846,0.409776137,-0.001136137
11049,2/17/17,3/17/17,30,EMCI,Call,0.2,0.21709,,28.43,0.076659822,0.226078811,-0.008988811
11052,2/17/17,3/17/17,11,EMKR,Call,0.3,0.54715,,10.15,0.076659822,0.544832184,0.002317816
11090,2/17/17,2/24/17,12.5,ENDP,Put,0.15,0.52441,,13.08,0.019164956,0.524438664,-2.87E-05
11096,2/17/17,3/3/17,13,ENDP,Call,0.85,0.79312,-0.3,13.08,0.038329911,0.79429257,-0.00117257
11107,2/17/17,3/24/17,13.5,ENDP,Call,1,0.73262,,13.08,0.095824778,0.730136175,0.002483825
11146,2/17/17,1/18/19,15,WATT,Call,4.3,0.48838,-1.2,15.47,1.916495551,0.484983322,0.003396678
11165,2/17/17,6/16/17,45,EFSC,Call,2.6,0.22722,,45.549999,0.325804244,0.2209749,0.0062451
11166,2/17/17,6/16/17,50,EFSC,Call,0.75,0.20659,,45.549999,0.325804244,0.21234825,-0.00575825
11167,2/17/17,9/15/17,50,EFSC,Call,1.55,0.23607,,45.549999,0.574948665,0.22640402,0.00966598
11179,2/17/17,3/17/17,410,EQIX,Call,0.25,0.18142,-0.05,374.279999,0.076659822,0.178274348,0.003145652
11180,2/17/17,3/17/17,340,EQIX,Put,1.35,0.28407,-0.45,374.279999,0.076659822,0.276350476,0.007719524
11192,2/17/17,6/16/17,380,EQIX,Call,14.6,0.19153,0.3,374.279999,0.325804244,0.198563888,-0.007033888
11197,2/17/17,6/16/17,350,EQIX,Put,11,0.25363,-0.2,374.279999,0.325804244,0.256914308,-0.003284308
11198,2/17/17,6/16/17,360,EQIX,Put,14,0.24042,,374.279999,0.325804244,0.246652079,-0.006232079
11207,2/17/17,9/15/17,390,EQIX,Call,16.2,0.19218,-0.9,374.279999,0.574948665,0.197378121,-0.005198121
11212,2/17/17,9/15/17,360,EQIX,Put,21.5,0.24896,-1,374.279999,0.574948665,0.257467094,-0.008507094
11213,2/17/17,9/15/17,370,EQIX,Put,26,0.24934,-1.1,374.279999,0.574948665,0.254748148,-0.005408148
11214,2/17/17,9/15/17,380,EQIX,Put,31.55,0.24896,3.45,374.279999,0.574948665,0.256526063,-0.007566063
11215,2/17/17,9/15/17,390,EQIX,Put,37.6,0.24896,5.9,374.279999,0.574948665,0.258014656,-0.009054656
11229,2/17/17,3/17/17,27,ESPR,Call,2,1.00901,-0.42,25,0.076659822,1.009004679,5.32E-06
11265,2/17/17,3/17/17,85,EEFT,Call,0.55,0.17473,0.16,81.919998,0.076659822,0.178348587,-0.003618587
11270,2/17/17,5/19/17,85,EEFT,Call,2.55,0.22419,0.35,81.919998,0.249144422,0.232318385,-0.008128385
11271,2/17/17,5/19/17,90,EEFT,Call,1.05,0.2124,0.45,81.919998,0.249144422,0.220488645,-0.008088645
11275,2/17/17,8/18/17,85,EEFT,Call,3.5,0.2038,,81.919998,0.498288843,0.204616759,-0.000816759
11288,2/17/17,6/16/17,17.5,EXA,Call,1.05,0.4457,,15.93,0.325804244,0.45159268,-0.00589268
11293,2/17/17,3/17/17,18,EXAS,Put,0.81,0.76247,0.31,19.91,0.076659822,0.760536442,0.001933558
11301,2/17/17,4/21/17,18,EXAS,Put,1.1,0.618,,19.91,0.1724846,0.610691067,0.007308933
11303,2/17/17,4/21/17,20,EXAS,Put,2.05,0.61724,0.49,19.91,0.1724846,0.610867661,0.006372339
11331,2/17/17,5/19/17,21,EXEL,Call,4.5,0.76358,0.1,23.120001,0.249144422,0.760698225,0.002881775
11335,2/17/17,5/19/17,25,EXEL,Call,3,0.80921,0.5,23.120001,0.249144422,0.810848212,-0.001638212
11344,2/17/17,8/18/17,25,EXEL,Call,3.8,0.69753,0.6,23.120001,0.498288843,0.694773406,0.002756594
11350,2/17/17,1/19/18,25,EXEL,Put,7.2,0.68893,,23.120001,0.919917864,0.696601707,-0.007671707
11353,2/17/17,3/17/17,50,EXLS,Call,0.65,0.3189,,47.200001,0.076659822,0.314791441,0.004108559
11358,2/17/17,7/21/17,50,EXLS,Put,4.8,0.26707,,47.200001,0.421629021,0.261029556,0.006040444
11368,2/17/17,2/24/17,122,EXPE,Call,0.29,0.17307,-0.19,119.410004,0.019164956,0.17197278,0.00109722
11373,2/17/17,2/24/17,127,EXPE,Call,0.27,0.34347,,119.410004,0.019164956,0.343488084,-1.81E-05
11386,2/17/17,2/24/17,116,EXPE,Put,0.2,0.19409,-0.2,119.410004,0.019164956,0.187066674,0.007023326
11402,2/17/17,3/3/17,122,EXPE,Call,0.57,0.16644,-1.47,119.410004,0.038329911,0.161375928,0.005064072
11404,2/17/17,3/3/17,124,EXPE,Call,0.33,0.17465,-0.72,119.410004,0.038329911,0.182722122,-0.008072122
11405,2/17/17,3/3/17,125,EXPE,Call,0.38,0.22288,,119.410004,0.038329911,0.217750611,0.005129389
11423,2/17/17,3/10/17,130,EXPE,Call,0.22,0.24503,,119.410004,0.057494867,0.238994429,0.006035571
11447,2/17/17,3/3/17,108,EXPE,Put,0.64,0.4547,,119.410004,0.038329911,0.451992081,0.002707919
11452,2/17/17,3/3/17,113,EXPE,Put,0.21,0.21611,-1.13,119.410004,0.038329911,0.213580857,0.002529143
11456,2/17/17,3/3/17,117,EXPE,Put,0.9,0.19479,0.05,119.410004,0.038329911,0.202578469,-0.007788469
11467,2/17/17,3/10/17,110,EXPE,Put,0.26,0.23974,,119.410004,0.057494867,0.248461236,-0.008721236
11477,2/17/17,3/10/17,121,EXPE,Put,3,0.19127,,119.410004,0.057494867,0.185525252,0.005744748
11487,2/17/17,3/24/17,108,EXPE,Put,0.45,0.24893,,119.410004,0.095824778,0.258687035,-0.009757035
11490,2/17/17,3/24/17,111,EXPE,Put,0.52,0.21686,,119.410004,0.095824778,0.214900198,0.001959802
11497,2/17/17,3/24/17,118,EXPE,Put,2.6,0.23293,,119.410004,0.095824778,0.223931992,0.008998008
11499,2/17/17,3/24/17,120,EXPE,Put,3.44,0.20509,,119.410004,0.095824778,0.214298519,-0.009208519
11505,2/17/17,4/21/17,110,EXPE,Call,10.09,0.18335,-1.71,119.410004,0.1724846,0.180853747,0.002496253
11508,2/17/17,4/21/17,125,EXPE,Call,1.81,0.19327,-0.29,119.410004,0.1724846,0.195869679,-0.002599679
11516,2/17/17,7/21/17,115,EXPE,Call,9.9,0.23506,-0.6,119.410004,0.421629021,0.242303313,-0.007243313
11531,2/17/17,1/19/18,115,EXPE,Put,11.1,0.30583,0.7,119.410004,0.919917864,0.301107293,0.004722707
11532,2/17/17,1/19/18,120,EXPE,Put,13.09,0.29571,,119.410004,0.919917864,0.286918501,0.008791499
11533,2/17/17,1/19/18,125,EXPE,Put,15.9,0.29178,,119.410004,0.919917864,0.284755918,0.007024082
11549,2/17/17,5/19/17,60,EXPD,Call,0.9,0.18711,,56.5,0.249144422,0.190060596,-0.002950596
11551,2/17/17,5/19/17,60,EXPD,Put,4.88,0.24713,,56.5,0.249144422,0.245688513,0.001441487
11556,2/17/17,11/17/17,55,EXPD,Put,3.3,0.21872,,56.5,0.747433265,0.213744016,0.004975984
11583,2/17/17,2/24/17,75.5,ESRX,Call,0.37,0.51582,,69.970001,0.019164956,0.510452656,0.005367344
11640,2/17/17,3/10/17,71,ESRX,Call,1,0.21029,,69.970001,0.057494867,0.214990984,-0.004700984
11642,2/17/17,3/10/17,72,ESRX,Call,0.55,0.1976,0.19,69.970001,0.057494867,0.19418211,0.00341789
11645,2/17/17,3/10/17,74,ESRX,Call,0.31,0.22447,,69.970001,0.057494867,0.226549048,-0.002079048
11657,2/17/17,3/24/17,69.5,ESRX,Call,2.07,0.20022,0.25,69.970001,0.095824778,0.209938075,-0.009718075
11658,2/17/17,3/24/17,70,ESRX,Call,1.75,0.21001,-0.13,69.970001,0.095824778,0.20235809,0.00765191
11659,2/17/17,3/24/17,70.5,ESRX,Call,1.55,0.20336,0.37,69.970001,0.095824778,0.20612992,-0.00276992
11663,2/17/17,3/24/17,73,ESRX,Call,0.55,0.19388,0.07,69.970001,0.095824778,0.184467891,0.009412109
11698,2/17/17,3/17/17,65,ESRX,Put,0.45,0.27954,-0.2,69.970001,0.076659822,0.274951842,0.004588158
11721,2/17/17,4/21/17,72.5,ESRX,Call,1.37,0.20903,0.27,69.970001,0.1724846,0.203944152,0.005085848
11725,2/17/17,4/21/17,70,ESRX,Put,2.61,0.21872,-0.64,69.970001,0.1724846,0.226574214,-0.007854214
11729,2/17/17,5/19/17,67.5,ESRX,Call,4.79,0.24869,0.52,69.970001,0.249144422,0.245792222,0.002897778
11730,2/17/17,5/19/17,70,ESRX,Call,3.3,0.23674,0.3,69.970001,0.249144422,0.23502034,0.00171966
11731,2/17/17,5/19/17,72.5,ESRX,Call,2.1,0.23115,,69.970001,0.249144422,0.223874672,0.007275328
11732,2/17/17,5/19/17,75,ESRX,Call,1.28,0.22566,0.23,69.970001,0.249144422,0.218734592,0.006925408
11735,2/17/17,5/19/17,70,ESRX,Put,3.45,0.24982,-0.65,69.970001,0.249144422,0.249921306,-0.000101306
11738,2/17/17,8/18/17,65,ESRX,Call,7.32,0.21872,,69.970001,0.498288843,0.225448593,-0.006728593
11743,2/17/17,8/18/17,65,ESRX,Put,2.98,0.26487,-0.27,69.970001,0.498288843,0.271529357,-0.006659357
11747,2/17/17,8/18/17,75,ESRX,Put,7.71,0.25063,-2.09,69.970001,0.498288843,0.241385579,0.009244421
11753,2/17/17,1/19/18,65,ESRX,Put,4.9,0.29087,-0.45,69.970001,0.919917864,0.281641955,0.009228045
11754,2/17/17,1/19/18,67.5,ESRX,Put,5.85,0.26785,-0.35,69.970001,0.919917864,0.273448146,-0.005598146
11756,2/17/17,1/19/18,72.5,ESRX,Put,8.3,0.25448,-0.1,69.970001,0.919917864,0.263567234,-0.009087234
11774,2/17/17,9/15/17,20,XOG,Put,3.2,0.44575,,18.799999,0.574948665,0.44398421,0.00176579
11841,2/17/17,3/10/17,146,FFIV,Call,1.07,0.14843,,143.350006,0.057494867,0.153522262,-0.005092262
11873,2/17/17,3/10/17,131,FFIV,Put,0.8,0.3412,,143.350006,0.057494867,0.346538345,-0.005338345
11887,2/17/17,3/24/17,130,FFIV,Put,1,0.3117,,143.350006,0.095824778,0.305746611,0.005953389
11897,2/17/17,4/21/17,130,FFIV,Put,2.1,0.30687,,143.350006,0.1724846,0.301690725,0.005179275
11911,2/17/17,7/21/17,140,FFIV,Put,9.01,0.30217,,143.350006,0.421629021,0.293243314,0.008926686
11912,2/17/17,7/21/17,145,FFIV,Put,11.41,0.2949,,143.350006,0.421629021,0.287870807,0.007029193
11915,2/17/17,1/19/18,135,FFIV,Call,15,0.19138,,143.350006,0.919917864,0.186138208,0.005241792
11920,2/17/17,1/19/18,130,FFIV,Put,11,0.33378,,143.350006,0.919917864,0.328855222,0.004924778
11924,2/17/17,1/19/18,150,FFIV,Put,21,0.32011,,143.350006,0.919917864,0.320296407,-0.000186407
11950,2/17/17,2/24/17,134,FB,Call,0.74,0.12855,-0.32,133.529999,0.019164956,0.128756393,-0.000206393
11954,2/17/17,2/24/17,138,FB,Call,0.06,0.14809,-0.07,133.529999,0.019164956,0.145906128,0.002183872
11955,2/17/17,2/24/17,139,FB,Call,0.04,0.15341,-0.05,133.529999,0.019164956,0.158482008,-0.005072008
11958,2/17/17,2/24/17,142,FB,Call,0.03,0.21369,-0.01,133.529999,0.019164956,0.215726728,-0.002036728
11959,2/17/17,2/24/17,143,FB,Call,0.02,0.21873,-0.01,133.529999,0.019164956,0.223161166,-0.004431166
11962,2/17/17,2/24/17,146,FB,Call,0.03,0.30331,,133.529999,0.019164956,0.29615622,0.00715378
11963,2/17/17,2/24/17,121,FB,Put,0.03,0.33271,-0.01,133.529999,0.019164956,0.327217851,0.005492149
11968,2/17/17,2/24/17,126,FB,Put,0.04,0.21969,-0.06,133.529999,0.019164956,0.217660465,0.002029535
11969,2/17/17,2/24/17,127,FB,Put,0.05,0.19838,-0.02,133.529999,0.019164956,0.200262325,-0.001882325
11970,2/17/17,2/24/17,128,FB,Put,0.07,0.18484,-0.02,133.529999,0.019164956,0.185957437,-0.001117437
11971,2/17/17,2/24/17,129,FB,Put,0.1,0.17934,-0.02,133.529999,0.019164956,0.171308984,0.008031016
11974,2/17/17,2/24/17,132,FB,Put,0.44,0.14831,-0.04,133.529999,0.019164956,0.14092974,0.00738026
11976,2/17/17,2/24/17,134,FB,Put,1.28,0.14653,0.05,133.529999,0.019164956,0.140161572,0.006368428
12001,2/17/17,3/3/17,135,FB,Call,0.97,0.15533,-0.23,133.529999,0.038329911,0.151520565,0.003809435
12002,2/17/17,3/3/17,136,FB,Call,0.63,0.14608,-0.2,133.529999,0.038329911,0.147864313,-0.001784313
12003,2/17/17,3/3/17,137,FB,Call,0.4,0.14235,-0.17,133.529999,0.038329911,0.146732194,-0.004382194
12005,2/17/17,3/3/17,139,FB,Call,0.19,0.16366,-0.09,133.529999,0.038329911,0.156856826,0.006803174
12006,2/17/17,3/3/17,140,FB,Call,0.13,0.17012,-0.06,133.529999,0.038329911,0.161651419,0.008468581
12007,2/17/17,3/3/17,141,FB,Call,0.09,0.17078,-0.07,133.529999,0.038329911,0.166784361,0.003995639
12008,2/17/17,3/3/17,142,FB,Call,0.1,0.19645,-0.02,133.529999,0.038329911,0.187740244,0.008709756
12010,2/17/17,3/3/17,144,FB,Call,0.09,0.22176,,133.529999,0.038329911,0.216947897,0.004812103
12023,2/17/17,3/10/17,131,FB,Call,3.6,0.16508,-0.35,133.529999,0.057494867,0.163446368,0.001633632
12025,2/17/17,3/10/17,133,FB,Call,2.27,0.15528,-0.28,133.529999,0.057494867,0.154791513,0.000488487
12027,2/17/17,3/10/17,135,FB,Call,1.36,0.15533,-0.25,133.529999,0.057494867,0.155318112,1.19E-05
12028,2/17/17,3/10/17,136,FB,Call,1.04,0.15913,-0.21,133.529999,0.057494867,0.157341008,0.001788992
12030,2/17/17,3/10/17,138,FB,Call,0.57,0.16716,-0.13,133.529999,0.057494867,0.159803339,0.007356661
12033,2/17/17,3/10/17,141,FB,Call,0.21,0.16985,-0.03,133.529999,0.057494867,0.164378899,0.005471101
12034,2/17/17,3/10/17,142,FB,Call,0.18,0.17095,-0.05,133.529999,0.057494867,0.173705162,-0.002755162
12037,2/17/17,3/10/17,145,FB,Call,0.09,0.18798,-0.08,133.529999,0.057494867,0.190040833,-0.002060833
12038,2/17/17,3/10/17,146,FB,Call,0.1,0.21641,,133.529999,0.057494867,0.206752108,0.009657892
12041,2/17/17,3/17/17,135,FB,Call,1.85,0.17321,-0.2,133.529999,0.076659822,0.168300555,0.004909445
12043,2/17/17,3/17/17,145,FB,Call,0.12,0.18111,-0.05,133.529999,0.076659822,0.173506247,0.007603753
12055,2/17/17,3/24/17,132,FB,Call,3.77,0.17896,-0.14,133.529999,0.095824778,0.17719156,0.00176844
12060,2/17/17,3/24/17,137,FB,Call,1.42,0.16701,-0.14,133.529999,0.095824778,0.167627525,-0.000617525
12061,2/17/17,3/24/17,138,FB,Call,1.19,0.16566,-0.08,133.529999,0.095824778,0.171281012,-0.005621012
12062,2/17/17,3/24/17,139,FB,Call,0.92,0.16338,-0.08,133.529999,0.095824778,0.168906588,-0.005526588
12069,2/17/17,3/24/17,146,FB,Call,0.23,0.18112,,133.529999,0.095824778,0.18905074,-0.00793074
12072,2/17/17,3/3/17,123,FB,Put,0.08,0.22594,-0.05,133.529999,0.038329911,0.231761463,-0.005821463
12073,2/17/17,3/3/17,124,FB,Put,0.1,0.22125,-0.04,133.529999,0.038329911,0.22188536,-0.00063536
12076,2/17/17,3/3/17,127,FB,Put,0.19,0.17937,-0.04,133.529999,0.038329911,0.188323619,-0.008953619
12079,2/17/17,3/3/17,130,FB,Put,0.53,0.16457,-0.03,133.529999,0.038329911,0.171732019,-0.007162019
12080,2/17/17,3/3/17,131,FB,Put,0.74,0.1745,-0.05,133.529999,0.038329911,0.16699081,0.00750919
12081,2/17/17,3/3/17,132,FB,Put,1.05,0.17067,0.05,133.529999,0.038329911,0.165578223,0.005091777
12082,2/17/17,3/3/17,133,FB,Put,1.4,0.16716,-0.05,133.529999,0.038329911,0.159792685,0.007367315
12083,2/17/17,3/3/17,134,FB,Put,1.95,0.16716,0.05,133.529999,0.038329911,0.164528451,0.002631549
12084,2/17/17,3/3/17,135,FB,Put,2.62,0.17011,0.13,133.529999,0.038329911,0.172324923,-0.002214923
12086,2/17/17,3/3/17,137,FB,Put,3.93,0.15912,,133.529999,0.038329911,0.158479387,0.000640613
12089,2/17/17,3/3/17,140,FB,Put,6.49,0.1325,0.04,133.529999,0.038329911,0.131652953,0.000847047
12092,2/17/17,3/10/17,121,FB,Put,0.14,0.23928,,133.529999,0.057494867,0.244139031,-0.004859031
12099,2/17/17,3/10/17,128,FB,Put,0.52,0.17732,-0.06,133.529999,0.057494867,0.184873004,-0.007553004
12102,2/17/17,3/10/17,131,FB,Put,1.15,0.1735,-0.02,133.529999,0.057494867,0.173886299,-0.000386299
12107,2/17/17,3/10/17,136,FB,Put,3.52,0.15467,-0.47,133.529999,0.057494867,0.16159893,-0.00692893
12109,2/17/17,3/10/17,138,FB,Put,4.98,0.15058,-0.87,133.529999,0.057494867,0.157539936,-0.006959936
12119,2/17/17,3/24/17,121,FB,Put,0.29,0.21873,,133.529999,0.095824778,0.221569192,-0.002839192
12120,2/17/17,3/24/17,122,FB,Put,0.31,0.21872,-0.03,133.529999,0.095824778,0.210607658,0.008112342
12121,2/17/17,3/24/17,123,FB,Put,0.36,0.21047,-0.08,133.529999,0.095824778,0.203737666,0.006732334
12122,2/17/17,3/24/17,124,FB,Put,0.46,0.20341,-0.02,133.529999,0.095824778,0.202154536,0.001255464
12124,2/17/17,3/24/17,126,FB,Put,0.68,0.2004,,133.529999,0.095824778,0.193924592,0.006475408
12127,2/17/17,3/24/17,129,FB,Put,1.24,0.1886,-0.1,133.529999,0.095824778,0.184658326,0.003941674
12128,2/17/17,3/24/17,130,FB,Put,1.55,0.17671,0.07,133.529999,0.095824778,0.185145107,-0.008435107
12132,2/17/17,3/24/17,134,FB,Put,2.97,0.1674,-0.19,133.529999,0.095824778,0.167278582,0.000121418
12135,2/17/17,3/24/17,137,FB,Put,4.92,0.17953,,133.529999,0.095824778,0.174043312,0.005486688
12139,2/17/17,4/21/17,130,FB,Call,6.38,0.19643,-0.35,133.529999,0.1724846,0.197880592,-0.001450592
12142,2/17/17,4/21/17,145,FB,Call,0.81,0.194,-0.09,133.529999,0.1724846,0.186462021,0.007537979
12149,2/17/17,6/16/17,130,FB,Call,9.11,0.22736,-0.37,133.529999,0.325804244,0.236431108,-0.009071108
12162,2/17/17,9/15/17,145,FB,Call,5.45,0.23051,-0.1,133.529999,0.574948665,0.238704676,-0.008194676
12166,2/17/17,9/15/17,140,FB,Put,12.93,0.23974,-0.02,133.529999,0.574948665,0.2325333,0.0072067
12175,2/17/17,12/15/17,135,FB,Put,12.5,0.2494,-0.05,133.529999,0.824093087,0.248587521,0.000812479
12182,2/17/17,1/19/18,145,FB,Call,8.8,0.24997,-0.04,133.529999,0.919917864,0.255106742,-0.005136742
12184,2/17/17,1/19/18,130,FB,Put,10.9,0.25274,0.15,133.529999,0.919917864,0.256272638,-0.003532638
12222,2/17/17,3/17/17,49,FAST,Put,0.45,0.19661,-0.15,50.709999,0.076659822,0.200937705,-0.004327705
12228,2/17/17,5/19/17,48,FAST,Call,3.7,0.20709,,50.709999,0.249144422,0.205829385,0.001260615
12231,2/17/17,5/19/17,52.5,FAST,Call,1.09,0.17235,-0.03,50.709999,0.249144422,0.177694308,-0.005344308
12234,2/17/17,5/19/17,47,FAST,Put,1.1,0.26263,,50.709999,0.249144422,0.263018191,-0.000388191
12244,2/17/17,8/18/17,50,FAST,Call,3,0.18994,,50.709999,0.498288843,0.180963291,0.008976709
12245,2/17/17,8/18/17,52.5,FAST,Call,2.05,0.19958,,50.709999,0.498288843,0.193207878,0.006372122
12249,2/17/17,8/18/17,48,FAST,Put,2.1,0.24888,,50.709999,0.498288843,0.239863838,0.009016162
12252,2/17/17,8/18/17,52.5,FAST,Put,4.7,0.27073,,50.709999,0.498288843,0.263108848,0.007621152
12265,2/17/17,1/18/19,47,FAST,Put,5.6,0.28887,,50.709999,1.916495551,0.281039934,0.007830066
12313,2/17/17,5/19/17,5,FSC,Call,0.1,0.24906,,4.62,0.249144422,0.253557869,-0.004497869
12318,2/17/17,3/17/17,26,FITB,Call,1.64,0.17891,-0.18,27.540001,0.076659822,0.186036629,-0.007126629
12319,2/17/17,3/17/17,27,FITB,Call,0.96,0.21104,-0.09,27.540001,0.076659822,0.215201205,-0.004161205
12320,2/17/17,3/17/17,28,FITB,Call,0.45,0.20518,-0.07,27.540001,0.076659822,0.212008818,-0.006828818
12323,2/17/17,3/17/17,25,FITB,Put,0.11,0.28121,,27.540001,0.076659822,0.285837618,-0.004627618
12325,2/17/17,3/17/17,27,FITB,Put,0.45,0.22665,0.03,27.540001,0.076659822,0.229347372,-0.002697372
12326,2/17/17,3/17/17,28,FITB,Put,1,0.24997,,27.540001,0.076659822,0.24596612,0.00400388
12332,2/17/17,5/19/17,29,FITB,Call,0.68,0.21739,0.04,27.540001,0.249144422,0.225319409,-0.007929409
12350,2/17/17,8/18/17,29,FITB,Put,3.45,0.33301,,27.540001,0.498288843,0.340402678,-0.007392678
12373,2/17/17,3/17/17,35,FNSR,Call,1.82,0.6261,-0.43,33.75,0.076659822,0.629780753,-0.003680753
12377,2/17/17,3/17/17,32,FNSR,Put,1.48,0.61202,0.33,33.75,0.076659822,0.621275899,-0.009255899
12379,2/17/17,3/17/17,34,FNSR,Put,2.45,0.61362,0.45,33.75,0.076659822,0.623493323,-0.009873323
12380,2/17/17,3/17/17,35,FNSR,Put,2.95,0.60187,0.45,33.75,0.076659822,0.600960992,0.000909008
12385,2/17/17,6/16/17,33,FNSR,Call,3.95,0.46093,-0.95,33.75,0.325804244,0.466725777,-0.005795777
12386,2/17/17,6/16/17,34,FNSR,Call,3.78,0.49589,-0.88,33.75,0.325804244,0.504700311,-0.008810311
12387,2/17/17,6/16/17,35,FNSR,Call,3.6,0.52579,-0.3,33.75,0.325804244,0.535217293,-0.009427293
12409,2/17/17,1/19/18,35,FNSR,Call,4.5,0.39093,-1.7,33.75,0.919917864,0.385216227,0.005713773
12423,2/17/17,2/24/17,13,FEYE,Call,0.03,0.48212,,11.83,0.019164956,0.483814107,-0.001694107
12434,2/17/17,3/10/17,11,FEYE,Call,0.97,0.40318,0.32,11.83,0.057494867,0.395391472,0.007788528
12436,2/17/17,3/10/17,12,FEYE,Call,0.39,0.40786,-0.08,11.83,0.057494867,0.411342853,-0.003482853
12438,2/17/17,3/10/17,13,FEYE,Call,0.13,0.43353,-0.06,11.83,0.057494867,0.435707111,-0.002177111
12447,2/17/17,3/3/17,11,FEYE,Put,0.11,0.43545,-0.14,11.83,0.038329911,0.44217689,-0.00672689
12456,2/17/17,3/10/17,13,FEYE,Put,1.3,0.44533,,11.83,0.057494867,0.440416305,0.004913695
12476,2/17/17,9/15/17,13,FEYE,Put,2.56,0.52621,0.06,11.83,0.574948665,0.521433708,0.004776292
12487,2/17/17,8/18/17,30,BUSE,Call,1.4,0.08406,,31.059999,0.498288843,0.080272186,0.003787814
12526,2/17/17,9/15/17,20,FFNW,Call,1.55,0.19457,,20.530001,0.574948665,0.201814544,-0.007244544
12527,2/17/17,9/15/17,22.5,FFNW,Call,0.75,0.23954,,20.530001,0.574948665,0.233747219,0.005792781
12540,2/17/17,6/16/17,40,FIBK,Put,1.5,0.28067,,42.5,0.325804244,0.275513595,0.005156405
12572,2/17/17,2/24/17,33,FSLR,Put,0.61,0.71489,-0.31,34.84,0.019164956,0.712529159,0.002360841
12573,2/17/17,2/24/17,33.5,FSLR,Put,0.8,0.72331,-0.37,34.84,0.019164956,0.725315762,-0.002005762
12588,2/17/17,3/3/17,34.5,FSLR,Call,1.75,0.57568,0.11,34.84,0.038329911,0.580382758,-0.004702758
12604,2/17/17,3/10/17,35.5,FSLR,Call,1.44,0.51227,,34.84,0.057494867,0.519307922,-0.007037922
12621,2/17/17,3/24/17,36.5,FSLR,Call,1.32,0.4542,,34.84,0.095824778,0.462956821,-0.008756821
12622,2/17/17,3/24/17,37,FSLR,Call,1.16,0.46907,,34.84,0.095824778,0.464143477,0.004926523
12628,2/17/17,3/3/17,33,FSLR,Put,0.9,0.62644,-0.4,34.84,0.038329911,0.628173169,-0.001733169
12637,2/17/17,3/10/17,32,FSLR,Put,0.7,0.55968,-0.1,34.84,0.057494867,0.555122294,0.004557706
12645,2/17/17,3/17/17,32.5,FSLR,Put,0.96,0.50916,-0.22,34.84,0.076659822,0.514361757,-0.005201757
12650,2/17/17,3/24/17,32.5,FSLR,Put,1.13,0.49663,,34.84,0.095824778,0.506137535,-0.009507535
12658,2/17/17,4/21/17,35,FSLR,Call,2.5,0.44654,0.32,34.84,0.1724846,0.444046077,0.002493923
12662,2/17/17,4/21/17,37.5,FSLR,Put,4.4,0.49003,-0.5,34.84,0.1724846,0.48493152,0.00509848
12663,2/17/17,6/16/17,32.5,FSLR,Call,4.55,0.4274,0.05,34.84,0.325804244,0.420544916,0.006855084
12665,2/17/17,6/16/17,37.5,FSLR,Call,2.53,0.45601,0.36,34.84,0.325804244,0.449148239,0.006861761
12667,2/17/17,6/16/17,35,FSLR,Put,4.1,0.5155,,34.84,0.325804244,0.511330194,0.004169806
12671,2/17/17,9/15/17,37.5,FSLR,Call,3.65,0.453,0.25,34.84,0.574948665,0.443355831,0.009644169
